id,title,publication_date,doi
https://openalex.org/W4293581493,Firefly Occurrences in Croatia – One Step Closer from Citizen Science to Open Data*,2022-04-29,https://doi.org/10.7906/indecs.20.2.4
https://openalex.org/W4293241350,Open Election Data: Evidence from Croatia in a Comparative Perspective *,2022-04-28,https://doi.org/10.7906/indecs.20.2.7
https://openalex.org/W4223956046,Open and reproducible neuroimaging: from study inception to publication,2022-04-13,https://doi.org/10.31219/osf.io/pu5vb
https://openalex.org/W4223416433,"Rapid, automated nerve histomorphometry through open-source artificial intelligence",2022-04-08,https://doi.org/10.1038/s41598-022-10066-6
https://openalex.org/W4226504205,Teaching Open and Reproducible Scholarship: A Critical Review of the Evidence Base for Current Pedagogical Methods and their Outcomes,2022-04-08,https://doi.org/10.31222/osf.io/9e526
https://openalex.org/W4226227937,Open Science Considerations for Descriptive Research in Developmental Science,2022-04-07,https://doi.org/10.31234/osf.io/wfp37
https://openalex.org/W4225978486,Open Science Research Priorities in Health Psychology,2022-04-06,https://doi.org/10.31234/osf.io/a7vrz
https://openalex.org/W4288071005,Open Source Network Optimization Tools for Edge Intelligence,2022-04-05,https://doi.org/10.53759/181x/jcns202202009
https://openalex.org/W4220869190,Open Higher Education for Refugees to Access: Virtual Learning in the Covid-19 Pandemic,2022-04-01,https://doi.org/10.29333/iji.2022.15239a
https://openalex.org/W4220794444,"Actively Open-Minded Thinking, Personality and Critical Thinking in Spanish Adolescents: A Correlational and Predictive Study",2022-04-01,https://doi.org/10.29333/iji.2022.15232a
https://openalex.org/W4221001444,What’s in a Badge? A Computational Reproducibility Investigation of the Open Data Badge Policy in one Issue of Psychological Science,2022-04-01,https://doi.org/10.31234/osf.io/729qt
https://openalex.org/W4221054929,Open and reproducible science practices in psychoneuroendocrinology: opportunities to foster scientific progress,2022-03-30,https://doi.org/10.31234/osf.io/d2zvc
https://openalex.org/W4220740969,Research data in the context of open science: Case study of the Republic of Moldova,2022-03-17,https://doi.org/10.24989/ocg.v335.26
https://openalex.org/W4220803999,Adapting Open Science and Pre-registration to Longitudinal Research,2022-03-14,https://doi.org/10.31234/osf.io/gtsvw
https://openalex.org/W4220652293,Improving the Computational Reproducibility of Clinical Science: Tools for Open Data and Code,2022-03-12,https://doi.org/10.31234/osf.io/bf28t
https://openalex.org/W4214843848,"Indicators of research quality, quantity, openness and responsibility in institutional promotion, review and tenure policies across seven countries",2022-03-03,https://doi.org/10.31222/osf.io/b9qaw
https://openalex.org/W4214886918,Why open research is important for understanding how eye-tracking technology can be used as a tool to evaluate social cognition in intellectual disability,2022-03-01,https://doi.org/10.31234/osf.io/xmsu4
https://openalex.org/W4283398072,A Community-Sourced Glossary of Open Scholarship Terms,2022-02-21,https://doi.org/10.31222/osf.io/kdqcw
https://openalex.org/W4212970632,"Open Science and Multicultural Research: Some Data, Considerations, and Recommendations",2022-02-21,https://doi.org/10.31234/osf.io/vncuz
https://openalex.org/W4213253264,"Unravelling the Stability of Nightingale Song Over Time and Space Using Open, Citizen Science and Shared Data",2022-02-17,https://doi.org/10.3389/fevo.2022.778610
https://openalex.org/W4213121860,Open Science in Human Electrophysiology,2022-02-14,https://doi.org/10.31234/osf.io/hyvzn
https://openalex.org/W4212773221,Beyond CSI: Calibrating public beliefs about the reliability of forensic science through openness and transparency,2022-02-14,https://doi.org/10.31222/osf.io/tvcm6
https://openalex.org/W4213117553,Modeling Analysis of SM2 Construction Attacks in the Open Secure Sockets Layer Based on Petri Net,2022-02-11,https://doi.org/10.3390/s22041398
https://openalex.org/W4213157585,Imagination as a facet of Openness/Intellect: A new scale differentiating experiential simulation and conceptual innovation,2022-02-09,https://doi.org/10.31234/osf.io/exzsd
https://openalex.org/W4213011624,Open Science at the Science-policy Interface: Bringing in the Evidence?,2022-02-05,https://doi.org/10.31235/osf.io/g5nuv
https://openalex.org/W4213313295,Actively open-minded thinking and the political effects of its absence,2022-02-04,https://doi.org/10.31234/osf.io/g5jhp
https://openalex.org/W4213228740,Human nature &amp;amp; the open society,2022-02-02,https://doi.org/10.31234/osf.io/k3cx9
https://openalex.org/W3200303845,Genetic variants in progranulin upstream open reading frames increase downstream protein expression,2022-02-01,https://doi.org/10.1016/j.neurobiolaging.2021.09.007
https://openalex.org/W4205934091,Comparing university education in open and focused majors: A look to the future,2022-02-01,https://doi.org/10.21833/ijaas.2022.02.020
https://openalex.org/W4213250644,Using the Reproducible Open Coding Kit &amp;amp; Epistemic Network Analysis to Model Qualitative Data,2022-02-01,https://doi.org/10.31234/osf.io/kze7t
https://openalex.org/W4210461802,Efficient open recruitment and perspectives of host families on medical student homestays in rural Japan,2022-01-26,https://doi.org/10.1371/journal.pone.0263132
https://openalex.org/W4221083727,A Design of Wide-angle Open and Close Multifunctional Smart Windows,2022-01-20,https://doi.org/10.5954/icarob.2022.os3-4
https://openalex.org/W4205910042,‘Trust Us’: Open Data and Preregistration in Political Science and International Relations,2022-01-16,https://doi.org/10.31222/osf.io/8h2bp
https://openalex.org/W4206105448,"Legacy of Jon Tennant, “Open science is just good science”",2022-01-04,https://doi.org/10.31235/osf.io/hfns2
https://openalex.org/W4293197248,Brain activity in constrained and open design: the effect of gender on frequency bands,2022-01-01,https://doi.org/10.1017/s0890060421000202
https://openalex.org/W4366540085,The Openness of Slovakian Households for the “Zero-Waste” Movement,2022-01-01,https://doi.org/10.12700/aph.19.8.2022.8.5
https://openalex.org/W4206050364,IEEE Open Journal of Antennas and Propagation: Reflections Two Years on,2022-01-01,https://doi.org/10.1109/ojap.2021.3137645
https://openalex.org/W4296964460,How Is the Asymmetry Between the Open Future and the Fixed Past to Be Characterized?,2022-01-01,https://doi.org/10.1007/978-3-031-09763-8_2
https://openalex.org/W3201844425,Left ventricular summit ablation through open sternotomy with hybrid utilization of standard electrophysiology catheters and maneuvers,2022-01-01,https://doi.org/10.1016/j.hrcr.2021.09.011
https://openalex.org/W4214867121,Reducing Ableism and the Social Exclusion of People With Disabilities: Positive Impacts of Openness and Education,2022-01-01,https://doi.org/10.24839/2325-7342.jn27.1.21
https://openalex.org/W4312815139,Analysis of the trade relations between the countries being part of the Open Balkan initiative,2022-01-01,https://doi.org/10.46763/joe227.2040mk
https://openalex.org/W4285307830,ROLES OF INSTITUTIONAL PARTNERSHIP IN THE DEVELOPMENT OF OPEN AND DISTANCE LEARNING IN HIGHER EDUCATION IN RIVERS STATE,2022-01-01,https://doi.org/10.54922/ijehss.2022.0362
https://openalex.org/W4312309162,The “Open Balkan” Initiative: An Outward-Directed Populism,2022-01-01,https://doi.org/10.18485/iipe_ria.2022.73.1186.1
https://openalex.org/W4297790334,IMPROVING FINANCIAL OPENNESS OF UKRAINE ON THE PATH TO EUROPEAN INTEGRATION,2022-01-01,https://doi.org/10.56197/2786-5827/2022-1-1-2
https://openalex.org/W4312284529,Concept of an integration of open data for socio-economic mapping in Uzbekistan,2022-01-01,https://doi.org/10.35595/2414-9179-2022-1-28-58-68
https://openalex.org/W4226289403,Open-source algorithm automates common marble-burying assay,2022-01-01,https://doi.org/10.53053/nndd4570
https://openalex.org/W4285177988,A Study on the Construction of Open Curriculum for International Students Based on OBE Concept,2022-01-01,https://doi.org/10.4236/oalib.1108853
https://openalex.org/W4200420138,Slow Release: Multi-Generational Understandings of Two Open “Incidents” in the Closed Nuclear Files,2022-01-01,https://doi.org/10.21810/sfulibrary.93.2481
https://openalex.org/W4285247617,"STRATEGIC CULTURAL DIVERSITY MANAGEMENT PRACTICES AND EMPLOYEE PERFORMANCE AT OPEN ARMS INTERNATIONAL, ELDORET",2022-01-01,https://doi.org/10.35409/ijbmer.2022.3390
https://openalex.org/W4226433341,"Stainless Steel Surface Nitriding in Open Atmosphere Cold Plasma: Improved Mechanical, Corrosion and Wear Resistance Properties",2022-01-01,https://doi.org/10.37247/pams3ed.3.2021.36
https://openalex.org/W4226478819,The US Free and Open Indo-Pacific Strategy: Implications for China (2017-present),2021-12-31,https://doi.org/10.53963/pjmr.2021.011.3
https://openalex.org/W3175645354,Open and autonomous. The basis for trust in science,2021-12-27,https://doi.org/10.3233/isu-210103
https://openalex.org/W3196891442,Opening doors to discovery: Partnerships are key to advancing open science,2021-12-27,https://doi.org/10.3233/isu-210105
https://openalex.org/W3207182139,Embedding open and reproducible science into teaching: A bank of lesson plans and resources.,2021-12-23,https://doi.org/10.1037/stl0000307
https://openalex.org/W4200322773,"Keeping doors open: A cross-sectional survey of family physician practice patterns during COVID-19, needs, and intentions",2021-12-21,https://doi.org/10.1101/2021.12.20.21267918
https://openalex.org/W4200132101,Role of biomechanical assessment in rotator cuff tear repair: Arthroscopic <i>vs </i>mini-open approach,2021-12-18,https://doi.org/10.5312/wjo.v12.i12.991
https://openalex.org/W4205699956,Developing and disseminating data analysis tools for open science,2021-12-14,https://doi.org/10.31219/osf.io/qzawb
https://openalex.org/W4200490805,Free and (Mostly) Open Source Data Analysis Software for Academic Research,2021-12-12,https://doi.org/10.31234/osf.io/9pnkw
https://openalex.org/W4200138279,Open science practices and risks arising from misuse of biological research,2021-12-10,https://doi.org/10.31222/osf.io/8afwn
https://openalex.org/W4200615617,Cognitive Aspects of Students’ Mathematical Reasoning Habits: A Study on Utilizing Lesson Study and Open Approach,2021-12-08,https://doi.org/10.47836/pjssh.29.4.27
https://openalex.org/W4200537804,"Psychology and Law, Meet Open Science",2021-12-06,https://doi.org/10.31234/osf.io/8d2tx
https://openalex.org/W4226452184,The value of open-source clinical science in pandemic response: lessons from ISARIC,2021-12-01,https://doi.org/10.1016/s1473-3099(21)00565-x
https://openalex.org/W3204741776,Foresight and responsible innovation: Openness and closure in anticipatory heuristics,2021-12-01,https://doi.org/10.1016/j.futures.2021.102852
https://openalex.org/W3183010973,Context dependent trade-offs around platform-to-platform openness: The case of the Internet of Things,2021-12-01,https://doi.org/10.1016/j.technovation.2021.102331
https://openalex.org/W4385211835,Assessment of student engagement in Open and Distance Learning for Construction Management,2021-11-30,https://doi.org/10.24191/ijelhe.v16n1.1611
https://openalex.org/W4200133049,Is Open Science Neoliberal?,2021-11-29,https://doi.org/10.31234/osf.io/ft8dc
https://openalex.org/W4200250592,Towards a culture of open scholarship: The role of pedagogical communities,2021-11-23,https://doi.org/10.31222/osf.io/ek9m5
https://openalex.org/W4200257162,Open Science Practices in Gambling Research Publications (2016 – 2019): A Scoping Review,2021-11-23,https://doi.org/10.31219/osf.io/a82vn
https://openalex.org/W3213639171,Help Shape the Transition to Open,2021-11-16,https://doi.org/10.21428/6ffd8432.9b31046a
https://openalex.org/W3212607783,The Open Transition Takes Center Stage,2021-11-16,https://doi.org/10.21428/6ffd8432.3e4dfdae
https://openalex.org/W3211578461,Getting Your Library to Open: Four Steps and Five Measures,2021-11-16,https://doi.org/10.21428/6ffd8432.b04c3f12
https://openalex.org/W4200614412,Open Developmental Science: An Overview and Annotated Reading List,2021-11-13,https://doi.org/10.31234/osf.io/6fk98
https://openalex.org/W4205253287,Open Communitition,2021-11-13,https://doi.org/10.26686/wgtn.17005564
https://openalex.org/W1561171830,The Mechanics of Order: An Inquiry into the Utopian Possibilities of the Free and Open Source Ecology,2021-11-10,https://doi.org/10.26686/wgtn.16973656.v1
https://openalex.org/W4245817910,Factors Influencing Participant Satisfaction with Free/Libre and Open Source Software Projects,2021-11-10,https://doi.org/10.26686/wgtn.16985479.v1
https://openalex.org/W4200400079,"Open Science, Data Analysis, and Data Sharing",2021-11-09,https://doi.org/10.31219/osf.io/pdj9y
https://openalex.org/W3213795829,Open Ocean: Inventing the Future of Ocean Exploration,2021-11-09,https://doi.org/10.21428/a680be9a.82c44a5e
https://openalex.org/W3209146648,The importance of adherence to international standards for depositing open data in public repositories,2021-11-02,https://doi.org/10.1186/s13104-021-05817-z
https://openalex.org/W3210823330,Why Open Theism Is Natural and Classical Theism Is Not,2021-11-02,https://doi.org/10.3390/rel12110956
https://openalex.org/W4255771648,Open Science in Applied Linguistics: A Preliminary Survey,2021-10-28,https://doi.org/10.31219/osf.io/kuf26
https://openalex.org/W4242539337,Replication and Open Science in Applied Linguistics Research,2021-10-27,https://doi.org/10.31219/osf.io/bqr9w
https://openalex.org/W4256219450,Trusting on the Shoulders of Open Giants? Open Science Increases Trust in Science for the Public and Academics,2021-10-24,https://doi.org/10.31219/osf.io/g328c
https://openalex.org/W3208207206,"The academic, societal and animal welfare benefits of Open Science for animal science",2021-10-21,https://doi.org/10.31219/osf.io/dnfvs
https://openalex.org/W4251378268,Open Science Discovery of Oral Non-Covalent SARS-CoV-2 Main Protease Inhibitors,2021-10-19,https://doi.org/10.33774/chemrxiv-2021-585ks-v2
https://openalex.org/W3205621661,Open and Clarified Process of Compatibility Standards for Promoting Data Exchange,2021-10-08,https://doi.org/10.1007/s12626-021-00087-4
https://openalex.org/W3207721366,"When open data closes the door: A critical examination of the past, present and the potential future for open data guidelines in journals",2021-10-06,https://doi.org/10.31234/osf.io/5yw4z
https://openalex.org/W3202174711,The World Spider Trait database: a centralized global open repository for curated data on spider traits,2021-10-01,https://doi.org/10.1093/database/baab064
https://openalex.org/W3203262851,Scientific Value Weights more than Being Open or Toll Access: An analysis of the OA advantage in <i>Nature</i> and <i>Science</i>,2021-09-26,https://doi.org/10.2478/jdis-2021-0033
https://openalex.org/W4251355092,"DEMOCRACY, TRANSPARENCY, AND PARTICIPATION THROUGH THE OPENNESS OF PUBLIC INFORMATION IN PEMALANG REGENCY, INDONESIA",2021-09-24,https://doi.org/10.31219/osf.io/syfxc
https://openalex.org/W4207054583,How open science can benefit bilingualism research: A lesson in six tales,2021-09-02,https://doi.org/10.31234/osf.io/2tmdr
https://openalex.org/W4210685276,An open-source toolbox for measuring vocal tract shape from real-time magnetic resonance images,2021-08-31,https://doi.org/10.31234/osf.io/y6xde
https://openalex.org/W3198863331,Comparison of Postoperative Pain and Analgesic Requirements Between Laparoscopic and Open Hernia Repair in Children,2021-08-30,https://doi.org/10.1007/s00268-021-06295-x
https://openalex.org/W4210813385,Accelerating your research career with open science,2021-08-30,https://doi.org/10.31234/osf.io/v743r
https://openalex.org/W4210527358,"Leaving the Door Open: Trauma, Updating, and the Development of PTSD Symptoms",2021-08-26,https://doi.org/10.31219/osf.io/u65yr
https://openalex.org/W3195888167,Early remodeling of the colonic mucosa after allogeneic hematopoietic stem cells transplantation: An open‐label controlled pilot study on 19 patients,2021-08-25,https://doi.org/10.1002/ueg2.12128
https://openalex.org/W3194355145,Now is the Time to Fund Open Infrastructures,2021-08-16,https://doi.org/10.21428/6ffd8432.a1d2856b
https://openalex.org/W3194504077,Subscribe to Progress: Advancing Equity Through Openness,2021-08-16,https://doi.org/10.21428/6ffd8432.20811f1e
https://openalex.org/W4245715776,Open range cattle herding in Texas A very European affair,2021-08-16,https://doi.org/10.32907/ro-124-1578471426
https://openalex.org/W4249882302,"Adding Standards and Procedures to the Prevention Services Clearinghouse Handbook on the Transparency, Openness, and Reproducibility of Research on Programs and Services to Enhance Support for Children and Families and Prevent Foster Care Placements",2021-08-16,https://doi.org/10.31222/osf.io/72mc6
https://openalex.org/W4206679651,Born-Open Data for jsPsych,2021-08-10,https://doi.org/10.31234/osf.io/rkhng
https://openalex.org/W3188722327,Promoting FAIR Data Through Community-driven Agile Design: the Open Data Commons for Spinal Cord Injury (odc-sci.org),2021-08-04,https://doi.org/10.1007/s12021-021-09533-8
https://openalex.org/W3177869200,The 2021 Open-Data release by the Pierre Auger Collaboration,2021-07-31,https://doi.org/10.22323/1.395.1386
https://openalex.org/W4213171876,Microbiocenosis Of Open Cavities Of The Body,2021-07-28,https://doi.org/10.37547/tajmspr/volume03issue07-01
https://openalex.org/W3199661588,Deployment of Open and Distance Learning to Persevere Teaching and Learning during COVID-19 Pandemic in Malaysia,2021-07-28,https://doi.org/10.5171/2021.145199
https://openalex.org/W3183934343,Supervised Authorship Segmentation of Open Source Code Projects,2021-07-23,https://doi.org/10.2478/popets-2021-0080
https://openalex.org/W3186651848,"Open-minded, not naïve: Three-month-old infants encode objects as the goals of other people’s reaches",2021-07-21,https://doi.org/10.31234/osf.io/qjvre
https://openalex.org/W4205295483,Addressing search in scientific open data repositories: A semantic metasearch platform,2021-07-18,https://doi.org/10.5753/bresci.2021.15792
https://openalex.org/W3185413804,Integrity Protection for Research Artifacts using Open Science Chain’s Command Line Utility,2021-07-17,https://doi.org/10.1145/3437359.3465587
https://openalex.org/W3179910017,Dynamics of Cumulative Advantage and Threats to Equity in Open Science - A Scoping Review,2021-07-08,https://doi.org/10.31235/osf.io/d5fz7
https://openalex.org/W3184323062,"Exploring Angiosperms353: An open, community toolkit for collaborative phylogenomic research on flowering plants",2021-07-01,https://doi.org/10.1002/ajb2.1703
https://openalex.org/W3175328035,An open web‐based module developed to advance data‐driven hydrologic process learning,2021-07-01,https://doi.org/10.1002/hyp.14273
https://openalex.org/W4205542284,The Sustainability Argument for Open Science,2021-06-30,https://doi.org/10.31219/osf.io/abt8q
https://openalex.org/W3186186094,Open-type tasks as a means of developing “soft skills” in math lessons,2021-06-30,https://doi.org/10.18413/2313-8971-2021-7-2-0-3
https://openalex.org/W3154930432,Did You Ask for Citations? An Insight into Preprint Citations en route to Open Science,2021-06-25,https://doi.org/10.3390/publications9030026
https://openalex.org/W3173278279,Bridging the Gap between Academia and Industry through Students’ Contributions to the FIWARE European Open-Source Initiative: A Pilot Study,2021-06-23,https://doi.org/10.3390/electronics10131523
https://openalex.org/W4200523235,An open-source toolbox for Multi-patient Intracranial EEG Analysis (MIA),2021-06-23,https://doi.org/10.31219/osf.io/3k5un
https://openalex.org/W4255544953,An open source extrusion bioprinter based on the E3D motion system and tool changer to enable FRESH and multi-material bioprinting,2021-06-23,https://doi.org/10.21203/rs.3.rs-653725/v1
https://openalex.org/W4205343655,Open Research Awards: a Primer from UKRN,2021-06-22,https://doi.org/10.31219/osf.io/kqgez
https://openalex.org/W4235959030,Bridging Feminist Psychology and Open Science: Feminist Tools and Shared Values Inform Best Practices for Science Reform,2021-06-22,https://doi.org/10.31234/osf.io/zejhm
https://openalex.org/W3186221456,Wikipedia at the University: engaging students and teachers in open knowledge and collaborative work,2021-06-22,https://doi.org/10.4995/head21.2021.13104
https://openalex.org/W3176486377,Emerging Privacy Issues in Times of Open Science,2021-06-17,https://doi.org/10.31234/osf.io/u236e
https://openalex.org/W3172172411,A community-driven roadmap to advance research on translated open reading frames detected by Ribo-seq,2021-06-10,https://doi.org/10.1101/2021.06.10.447896
https://openalex.org/W4231775717,The generation of digital elevation models using open source images,2021-06-08,https://doi.org/10.32920/ryerson.14644716.v1
https://openalex.org/W3184844635,Covid-19’s Emotional Toll on Students: Experiences during Online Assessments in an Open and Distance Learning Programme,2021-06-03,https://doi.org/10.25159/unisarxiv/000011.v1
https://openalex.org/W3198113811,How do You Feel in Virtual Environments? The Role of Emotions and Openness Trait Over Creative Performance,2021-06-01,https://doi.org/10.2478/ctra-2021-0010
https://openalex.org/W3170177565,A Generalized Framework for Measuring Pedestrian Accessibility around the World Using Open Data,2021-05-19,https://doi.org/10.31235/osf.io/cua35
https://openalex.org/W3163178127,"(Sympathy for) the Devil You Know: Openness, Psychological Entropy, and the Case of the Incumbency Advantage",2021-05-14,https://doi.org/10.3389/fpos.2021.636874
https://openalex.org/W4248490191,Developing transnational strategy that opens a pathway for the delivery of education at an international branch campus that is relevant to the host students and region,2021-05-10,https://doi.org/10.17760/d20316512
https://openalex.org/W2765366368,Nano LC/MS ultratrace proteomic analysis using narrow bore porous layer open tubular based platform,2021-05-10,https://doi.org/10.17760/d20213218
https://openalex.org/W3162531151,Using Open Calais to Identify the Research Areas of Engineering Faculty,2021-05-07,https://doi.org/10.29173/istl59
https://openalex.org/W3170447327,Systematizing Confidence in Open Research and Evidence (SCORE),2021-05-04,https://doi.org/10.31235/osf.io/46mnb
https://openalex.org/W3166996140,Organization of Free and Open Source Software Projects: In-between the Community and Traditional Governance,2021-05-04,https://doi.org/10.15728/bbr.2021.18.3.6
https://openalex.org/W4244631565,Crowdsourced meta-analysis in psychological science: An open science approach to compiling and synthesizing scientific knowledge,2021-05-04,https://doi.org/10.31219/osf.io/xdfjm
https://openalex.org/W3157064888,The TaPaSCo Open-Source Toolflow,2021-05-01,https://doi.org/10.1007/s11265-021-01640-8
https://openalex.org/W3180994727,The Impact of Open Selection on the Number of Corruption Cases in High Leadership Positions (JPT) in Local Governments in Indonesia,2021-04-30,https://doi.org/10.31629/jmap.v1i1.3351
https://openalex.org/W3045648760,WP5 Scoping Report: Building an Open Dissemination System,2021-04-21,https://doi.org/10.21428/785a6451.939caeab
https://openalex.org/W3175073543,Advancing Transparency and Impact of Research: Initiating Crosstalk between Indigenous Research and Mainstream “Open Science”,2021-04-16,https://doi.org/10.31219/osf.io/bg9a4
https://openalex.org/W3152064479,Open Source 3D-Printable Planetary Roller Screw for Food Processing Applications,2021-04-07,https://doi.org/10.3390/technologies9020024
https://openalex.org/W3157833435,Open Chance and Risk Management Process Supported by a Software Tool for Improving Urban Security,2021-04-01,https://doi.org/10.1007/s41125-021-00072-6
https://openalex.org/W3201290592,On the Combination of Static Analysis for Software Security Assessment – A Case Study of an Open-Source e-Government Project,2021-04-01,https://doi.org/10.25046/aj0602105
https://openalex.org/W3153780154,Dynamic Image Forensics and Forgery Analytics using Open Computer Vision Framework,2021-03-30,https://doi.org/10.31185/wjcm.vol1.iss1.3
https://openalex.org/W3145709050,"FRET-based dynamic structural biology: Challenges, perspectives and an appeal for open-science practices",2021-03-29,https://doi.org/10.7554/elife.60416
https://openalex.org/W3202534483,Evaluation of open-source learning management systems (LMS) using design science research methodology,2021-03-26,https://doi.org/10.33422/etconf.2021.03.81
https://openalex.org/W3183365357,Collaboration and Open Science Initiatives in Primate Research,2021-03-25,https://doi.org/10.31219/osf.io/7c93a
https://openalex.org/W3154878857,Centering inclusivity in the design of online conferences - An OHBM - Open Science perspective,2021-03-23,https://doi.org/10.31234/osf.io/vj5tu
https://openalex.org/W3152974227,The role of (Open Source) Software in Planetary Science,2021-03-18,https://doi.org/10.3847/25c2cfeb.a5ff1fe6
https://openalex.org/W4239857708,Gambling Researchers’ Use and Views of Open Science Principles and Practices: A Brief Report,2021-03-18,https://doi.org/10.31219/osf.io/zpyta
https://openalex.org/W3173174569,Microteaching as a Strategy for Preparing Teacher Trainnees in Open and Distance Learning Institutions,2021-03-17,https://doi.org/10.36348/jaep.2021.v05i03.003
https://openalex.org/W3102128345,Open Science and information literacy,2021-03-16,https://doi.org/10.32384/jeahil17448
https://openalex.org/W3150193386,Open Scholarship and Food Studies,2021-03-14,https://doi.org/10.21428/92775833.07660b05
https://openalex.org/W3137903374,Perception and Readiness Towards Integration of Learning Management System (LMS) Into Open and Distance Education,2021-03-11,https://doi.org/10.20944/preprints202103.0313.v1
https://openalex.org/W3149518315,"As an open scientist, you're good-to-get what you need",2021-03-09,https://doi.org/10.21428/8bbb7f85.f86c9be8
https://openalex.org/W3151396154,Performing Open Science Culture,2021-03-03,https://doi.org/10.21428/8bbb7f85.563ab058
https://openalex.org/W4205218467,OPEN SPATIAL DATA FOR DECISION MAKING - REQUIREMENTS AND QUALITATIVE CONSIDERATIONS,2021-03-03,https://doi.org/10.33965/is2021_202103c029
https://openalex.org/W3134921854,"ATG Interviews Dr. Anke Beck, CEO of Intech Open",2021-03-01,https://doi.org/10.7771/2380-176x.8449
https://openalex.org/W3134851772,"Op Ed- Epistemolgy-Power, Control, and the Quest for Open Infrastructure",2021-03-01,https://doi.org/10.7771/2380-176x.8420
https://openalex.org/W3163624944,"The Effect of Economic Openness, Democracy, and Institutional Quality on Indonesia Exports to ASEAN Plus Three",2021-02-28,https://doi.org/10.24843/jekt.2021.v14.i01.p07
https://openalex.org/W3130107878,<i>Polo</i>: an open-source graphical user interface for crystallization screening,2021-02-19,https://doi.org/10.1107/s1600576721000108
https://openalex.org/W4232051071,Open Science in Kenya: Where are we?,2021-02-18,https://doi.org/10.31730/osf.io/mgkw3
https://openalex.org/W3131803750,We’re all in this together: recommendations from the Society of Behavioral Medicine’s Open Science Working Group,2021-02-17,https://doi.org/10.1093/tbm/ibaa126
https://openalex.org/W4238825461,Advancing the Cognitive Science of Religion through Replication and Open Science,2021-02-16,https://doi.org/10.31234/osf.io/r2pyq
https://openalex.org/W3161490601,e-Babylab: An Open-source Browser-based Tool for Unmoderated Online Developmental Studies,2021-02-11,https://doi.org/10.31234/osf.io/u73sy
https://openalex.org/W3127743177,EU-Citizen.Science: A Platform for Mainstreaming Citizen Science and Open Science in Europe,2021-02-01,https://doi.org/10.1162/dint_a_00085
https://openalex.org/W3127587076,Thematic analysis on a model of implementation of open and technological banking in commercial banks in Iran,2021-01-29,https://doi.org/10.46925//rdluz.32.25
https://openalex.org/W4256197947,Questionable Research Practices and Open Science in Quantitative Criminology,2021-01-18,https://doi.org/10.31235/osf.io/bwm7s
https://openalex.org/W3162246552,The Pandemic as a Portal: Reimagining Psychological Science as Truly Open and Inclusive,2021-01-11,https://doi.org/10.31234/osf.io/gdzue
https://openalex.org/W4206395674,"Specific, situated, intra-individual, dialectical, and open: New avenues to integrate and advance the research on passion for work",2021-01-07,https://doi.org/10.31234/osf.io/rqsgc
https://openalex.org/W3120076289,Evolutionism–Creationism: An Introduction to a Still Open Debate,2021-01-04,https://doi.org/10.18290/rf20684-1
https://openalex.org/W3118831510,"Model of Charged Anisotropic Strange Stars in Minimally Coupled <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M1""> <mi>f</mi> <mfenced open=""("" close="")"" separators=""|""> <mrow> <mi>R</mi> </mrow> </mfenced> </math> Gravity",2021-01-02,https://doi.org/10.1155/2021/6698208
https://openalex.org/W2961693277,"Digital platform openness: Drivers, dimensions and outcomes",2021-01-01,https://doi.org/10.1016/j.jbusres.2019.07.001
https://openalex.org/W2909787772,Framework for Prioritization of Open Data Publication: An Application to Smart Cities,2021-01-01,https://doi.org/10.1109/tetc.2019.2893016
https://openalex.org/W3167403135,"Open budget: Learning from the Open School Platform in Donetsk oblast, Ukraine",2021-01-01,https://doi.org/10.30682/oblospd01
https://openalex.org/W3171462758,Effect of Open Inquiry Based Learning Approach on the Conceptual Understanding of Secondary School Students,2021-01-01,https://doi.org/10.15345/iojes.2021.02.007
https://openalex.org/W3124089285,IEEE OJAP Turns One: Reflecting on the First Year of the IEEE Open Journal of Antennas and Propagation,2021-01-01,https://doi.org/10.1109/ojap.2020.3047669
https://openalex.org/W3157858945,NetAI-Gym: Customized Environment for Network to Evaluate Agent Algorithm using Reinforcement Learning in Open-AI Gym Platform,2021-01-01,https://doi.org/10.14569/ijacsa.2021.0120423
https://openalex.org/W3212404070,Open Data for web-mapping the dynamic of population of Uzbekistan,2021-01-01,https://doi.org/10.35595/2414-9179-2021-4-27-388-401
https://openalex.org/W3217409757,Automating Test Case Identification in Java Open Source Projects on GitHub,2021-01-01,https://doi.org/10.31577/cai_2021_3_575
https://openalex.org/W4230701866,The Open Mind: A Phenomenology,2021-01-01,https://doi.org/10.4236/ojpp.2021.112019
https://openalex.org/W3094441176,Open Data Services in the Library,2021-01-01,https://doi.org/10.4018/ijlis.2021010101
https://openalex.org/W4206226220,"Affect, Fear, and Openness in an Antiracist Writing Classroom",2021-01-01,https://doi.org/10.37514/jbw-j.2021.40.1.03
https://openalex.org/W3211246367,What motivates us to develop the Focus on Open Science series?,2021-01-01,https://doi.org/10.36820/mtakik.kozl.2021.opens.6
https://openalex.org/W3127014015,The Effect of Smash Training Using Hanging Balls on the Accuracy of Open Smash,2021-01-01,https://doi.org/10.13189/saj.2021.090119
https://openalex.org/W3162490974,Interpersonal and Social Empathy toward Openness to Diversity of Humanities and Social Sciences Students,2021-01-01,https://doi.org/10.47772/ijriss.2021.5405
