id,title,publication_date,doi
https://openalex.org/W4386469206,Access and equity implications of open data for flood risk analysis in Metro Vancouver,2023-09-06,https://doi.org/10.32920/24085581.v1
https://openalex.org/W4386552648,"Book Review: (Open) Educational Resources Around the World: An International Comparison, edited by Victoria I. Marín, Laura N. Peters, and Olaf Zawacki-Richter (EdTechBooks.org, 2022)",2023-09-06,https://doi.org/10.19173/irrodl.v24i3.7314
https://openalex.org/W4386459418,FAIR Research Objects for realising Open Science with the EOSC project RELIANCE,2023-09-05,https://doi.org/10.3897/rio.9.e108765
https://openalex.org/W4386459179,"Trade Policy, Openness, and Development: Essays in Honour of L. Alan Winters",2023-09-05,https://doi.org/10.1017/s147474562300023x
https://openalex.org/W4386439195,Contrast‐agent‐based perfusion <scp>MRI</scp> code repository and testing framework: <scp>ISMRM</scp> Open Science Initiative for Perfusion Imaging (<scp>OSIPI</scp>),2023-09-04,https://doi.org/10.1002/mrm.29826
https://openalex.org/W4386267169,Building and Deploying a Classification Schema using Open Standards and Technology,2023-09-04,https://doi.org/10.21825/dlh.85751
https://openalex.org/W4386360181,"Design, Manufacture and Testing of an Open-Source Benchmark Composite Hydrokinetic Turbine Blade",2023-09-02,https://doi.org/10.36688/ewtec-2023-418
https://openalex.org/W4386347604,Open-source workflow design and management software to interrogate duckweed growth conditions and stress responses,2023-09-01,https://doi.org/10.1186/s13007-023-01065-3
https://openalex.org/W4385306500,Using the EEG+VR+LEC evaluation method to explore the combined influence of temperature and spatial openness on the physiological recovery of post-disaster populations,2023-09-01,https://doi.org/10.1016/j.buildenv.2023.110637
https://openalex.org/W4221165380,The Simons Observatory: a new open-source power spectrum pipeline applied to the Planck legacy data,2023-09-01,https://doi.org/10.1088/1475-7516/2023/09/048
https://openalex.org/W4380886801,Of degens and defrauders: Using open-source investigative tools to investigate decentralized finance frauds and money laundering,2023-09-01,https://doi.org/10.1016/j.fsidi.2023.301575
https://openalex.org/W4382468274,Open-answer question with regular expression templates and string completion hinting,2023-09-01,https://doi.org/10.1016/j.simpa.2023.100539
https://openalex.org/W4384563858,Long term clinical performance of ‘open sandwich’ and ‘total-etch’ Class II composite resin restorations showing proximal deterioration of glass-ionomer cement,2023-09-01,https://doi.org/10.1016/j.dental.2023.07.001
https://openalex.org/W4380991654,Distributed manufacturing of an open-source tourniquet testing system,2023-09-01,https://doi.org/10.1016/j.ohx.2023.e00442
https://openalex.org/W4386700155,Data-Driven Science: How AI and Open Data will Revolutionize Scientific Discovery,2023-09-01,https://doi.org/10.1093/mictod/qaad066
https://openalex.org/W4386356314,Viscous Effect on Solitary Kelvin Wave in Open Cylindrical Channel under Precession,2023-09-01,https://doi.org/10.1007/s40819-023-01537-z
https://openalex.org/W4386955488,Arthroscopic versus open irrigation and debridement in native knee septic arthritis: A retrospective review,2023-09-01,https://doi.org/10.1016/j.jcot.2023.102254
https://openalex.org/W4386325319,How open science can support the 3Rs and improve animal research,2023-08-31,https://doi.org/10.3897/rio.9.e105198
https://openalex.org/W4386246338,Design of Energy Communities and Data-Sharing: Format and Open Data,2023-08-29,https://doi.org/10.3390/en16176268
https://openalex.org/W4386303328,Towards Evaluating the Robustness of the Open-Source Product Community under Multiple Attack Strategies,2023-08-29,https://doi.org/10.3390/su151713035
https://openalex.org/W4386254570,Capitalizing Contradictoriness: Ranchers between State and Open Range – and vis-à-vis Pastoralists,2023-08-29,https://doi.org/10.1186/s13570-023-00285-5
https://openalex.org/W4386168122,Open Scholarship and Decolonisation in Higher Education,2023-08-25,https://doi.org/10.21100/compass.v16i2.1354
https://openalex.org/W4386119335,e-Babylab: An open-source browser-based tool for unmoderated online developmental studies,2023-08-24,https://doi.org/10.3758/s13428-023-02200-7
https://openalex.org/W4386158069,Open Heterogeneous Data for Condition Monitoring of Multi Faults in Rotating Machines Used in Different Operating Conditions,2023-08-24,https://doi.org/10.36001/ijphm.2023.v14i2.3497
https://openalex.org/W4386073849,The Wildfire Dataset: Enhancing Deep Learning-Based Forest Fire Detection with a Diverse Evolving Open-Source Dataset Focused on Data Representativeness and a Novel Multi-Task Learning Approach,2023-08-22,https://doi.org/10.3390/f14091697
https://openalex.org/W4386091550,Open-Source Software Development in Cheminformatics: A Qualitative Analysis of Rationales,2023-08-22,https://doi.org/10.3390/app13179516
https://openalex.org/W4386098291,Perspective Chapter: Science and Technology Libraries in the Age of Open Science – Scenarios for the New Protagonism of Scientific and Technological Information,2023-08-21,https://doi.org/10.5772/intechopen.1001302
https://openalex.org/W4386067347,Design for Emergency: How Digital Technologies Enabled an Open Design Platform to Respond to COVID-19,2023-08-21,https://doi.org/10.1093/iwc/iwad042
https://openalex.org/W4385970576,"Research, Writing, and Creative Process in Open and Distance Education",2023-08-18,https://doi.org/10.11647/obp.0356
https://openalex.org/W4385878810,"CO2, GDP and Openness: A Vector Error Correction Model Approach for the Eurozone",2023-08-16,https://doi.org/10.37075/bjiep.2023.1.01
https://openalex.org/W4385878801,Open-Source Wearable Sensors for Behavioral Analysis of Sheep Undergoing Heat Stress,2023-08-16,https://doi.org/10.3390/app13169281
https://openalex.org/W4385854472,An open-source workflow for scaling burn severity metrics from drone to satellite to support post-fire watershed management,2023-08-16,https://doi.org/10.46569/44558n51d
https://openalex.org/W4385304735,ctapipe - Prototype Open Event Reconstruction Pipeline for the Cherenkov Telescope Array,2023-08-14,https://doi.org/10.22323/1.444.0703
https://openalex.org/W4385793987,Using open and collaborative data to improve the Brazilian topographic mapping in protected areas,2023-08-12,https://doi.org/10.5194/ica-abs-6-240-2023
https://openalex.org/W4385799507,Transforming LMS into KMS in Indonesia Educational Institution Case Study in Telkom University Open Library,2023-08-12,https://doi.org/10.29207/resti.v7i4.4910
https://openalex.org/W4385761328,“Cartography and Open Standards”: A Proposal for an Open Geospatial Consortium Technical Paper,2023-08-11,https://doi.org/10.5194/ica-abs-6-39-2023
https://openalex.org/W4385759686,Open and Collaborative Initiatives for tackling the Geospatial Data Inequalities in achieving the SDGs,2023-08-11,https://doi.org/10.5194/ica-abs-6-28-2023
https://openalex.org/W4385761096,Geographies of Inequities: Towards an Open-Source Digital History of Slave Sales in Virginia,2023-08-11,https://doi.org/10.5194/ica-abs-6-42-2023
https://openalex.org/W4385684870,An open natural language processing (NLP) framework for EHR-based clinical research: a case demonstration using the National COVID Cohort Collaborative (N3C),2023-08-09,https://doi.org/10.1093/jamia/ocad134
https://openalex.org/W4367368178,CLEF. A Linked Open Data Native System for Crowdsourcing,2023-08-09,https://doi.org/10.1145/3594721
https://openalex.org/W4385690689,OScaR RA: Finnish national reference architecture on open science and research,2023-08-09,https://doi.org/10.29007/s49n
https://openalex.org/W4385704099,Modified indirect rotor field‐oriented control strategies for wye‐connected three‐phase induction motor drives under an open‐phase fault,2023-08-09,https://doi.org/10.1049/pel2.12558
https://openalex.org/W4385665635,The Role of Open-Source Software in the Energy Sector,2023-08-08,https://doi.org/10.3390/en16165855
https://openalex.org/W4385666683,Call to action for global and national actors for open health data,2023-08-08,https://doi.org/10.1371/journal.pdig.0000320
https://openalex.org/W4385634976,Impact and development of an Open Web Index for open web search,2023-08-07,https://doi.org/10.1002/asi.24818
https://openalex.org/W4385650383,Predictive Maintenance in Industry 4.0 for the SMEs: A Decision Support System Case Study Using Open-Source Software,2023-08-07,https://doi.org/10.3390/designs7040098
https://openalex.org/W4385636596,Making Open Scholarship More Equitable and Inclusive,2023-08-07,https://doi.org/10.3390/publications11030041
https://openalex.org/W4385634320,Bridge Construction Using Innovative Technology of Open Web Girder Launching,2023-08-07,https://doi.org/10.56726/irjmets43861
https://openalex.org/W4385632628,"E-taxonomy, Open Science, and FAIR Principles: A comparison of how taxon descriptions are computerized",2023-08-07,https://doi.org/10.3897/biss.7.110459
https://openalex.org/W4385578134,The NWRD Dataset: An Open-Source Annotated Segmentation Dataset of Diseased Wheat Crop,2023-08-04,https://doi.org/10.3390/s23156942
https://openalex.org/W4385578649,Biometric linkage of longitudinally collected electronic case report forms and confirmation of subject identity: an open framework for ODK and related tools,2023-08-04,https://doi.org/10.3389/fdgth.2023.1072331
https://openalex.org/W4385516203,Providing open imaging data at scale: An EMBL-EBI perspective,2023-08-03,https://doi.org/10.1007/s00418-023-02216-2
https://openalex.org/W4379743515,A survey of the European Open Science Cloud services for expanding the capacity and capabilities of multidisciplinary scientific applications,2023-08-01,https://doi.org/10.1016/j.cosrev.2023.100571
https://openalex.org/W4381952380,Surveying volcanic crises exercises: From open-question questionnaires to a prototype checklist,2023-08-01,https://doi.org/10.1016/j.jvolgeores.2023.107850
https://openalex.org/W4385458550,Moodle in an Open Distance e-Learning University: Is It a Building or Stumbling Block to Student Interaction and Autonomy?,2023-08-01,https://doi.org/10.25159/2663-5895/11608
https://openalex.org/W4385454639,"The need for open, transdisciplinary, and ethical science in seismology",2023-08-01,https://doi.org/10.26443/seismica.v2i2.470
https://openalex.org/W4386227219,GMap : An Open-source Efficient Compiler for Mapping any Network onto any Neuromophic Chip,2023-08-01,https://doi.org/10.1145/3589737.3605997
https://openalex.org/W4385391215,Knowledge Sharing as a Central Idea of Open Science and NDT 4.0,2023-08-01,https://doi.org/10.58286/28161
https://openalex.org/W4385397741,Philosophy of Open Science,2023-07-31,https://doi.org/10.1017/9781009416368
https://openalex.org/W4385416741,"An open-source GIS approach to understanding dunefield morphologic variability at Kati Thanda (Lake Eyre), Central Australia",2023-07-31,https://doi.org/10.3389/feart.2023.1196244
https://openalex.org/W4385841806,Utilisation of Open Intent Recognition Models for Customer Support Intent Detection,2023-07-29,https://doi.org/10.5121/csit.2023.131337
https://openalex.org/W4385344754,Internal openness? How and why managing directors in SMEs involve employees in strategic conversations,2023-07-28,https://doi.org/10.1108/ijebr-02-2022-0147
https://openalex.org/W4385336195,Economic analysis of open versus laparoscopic versus robot-assisted versus transanal total mesorectal excision in rectal cancer patients: A systematic review,2023-07-28,https://doi.org/10.1371/journal.pone.0289090
https://openalex.org/W4382399649,Identification of a novel key player in lupus disease opens the door to treatment,2023-07-28,https://doi.org/10.32907/ro-136-4710684972
https://openalex.org/W4385350605,An open-source toolbox for measuring vocal tract shape from real-time magnetic resonance images,2023-07-28,https://doi.org/10.3758/s13428-023-02171-9
https://openalex.org/W4385363738,Whose open science are we talking about? From open science in psychology to open science in applied linguistics,2023-07-27,https://doi.org/10.1017/s0261444823000307
https://openalex.org/W4385324118,Open Data and Code at the Urban Institute,2023-07-27,https://doi.org/10.1162/99608f92.a631dfc5
https://openalex.org/W4385330542,Open data for COVID-19 policy analysis and mapping,2023-07-27,https://doi.org/10.1038/s41597-023-02398-3
https://openalex.org/W3097388408,An open source framework for the storage and reuse of industrial knowledge through the integrationof PLM and MES,2023-07-26,https://doi.org/10.24425/mper.2020.133729
https://openalex.org/W4385308148,Current Opinions in Open and Endovascular Treatment of Major Arterial Injuries in Pediatric Patient,2023-07-26,https://doi.org/10.3390/jcm12154906
https://openalex.org/W4385308401,Open-Source and Accessible Simulation for Neutrino Telescopes,2023-07-25,https://doi.org/10.22323/1.444.1165
https://openalex.org/W4385185435,An Open-data Repository for Sustainable Tourism,2023-07-21,https://doi.org/10.54175/hsustain2030011
https://openalex.org/W4384932591,Dispelling the Digital Enchantment: how can we move beyond its destructive influence and reclaim our right to an open future?,2023-07-21,https://doi.org/10.13169/prometheus.39.1.0008
https://openalex.org/W4385814743,The Effectiveness of a Teaching-Learning Program Based on Cognitive Load Strategies in the Achievement of the Fifth Literary Students of the Subject of Islamic Education and the Development of Their Open Thinking,2023-07-21,https://doi.org/10.36349/easjpbs.2023.v05i04.003
https://openalex.org/W4384924476,Open-3DSIM: an open-source three-dimensional structured illumination microscopy reconstruction platform,2023-07-20,https://doi.org/10.1038/s41592-023-01958-0
https://openalex.org/W4384928323,"Postural stability and plantar pressure parameters in healthy subjects: variability, correlation analysis and differences under open and closed eye conditions",2023-07-20,https://doi.org/10.3389/fbioe.2023.1198120
https://openalex.org/W4384659576,How to Open Science: Promoting Principles and Reproducibility Practices within the Learning @ Scale Community,2023-07-20,https://doi.org/10.1145/3573051.3593398
https://openalex.org/W4384820928,A comprehensive open‐access database of electron backscattering coefficients for energies ranging from 0.1 keV to 15 MeV,2023-07-20,https://doi.org/10.1002/mp.16604
https://openalex.org/W2788213718,"Cooperation in open, decentralized, and heterogeneous computer networks",2023-07-19,https://doi.org/10.5821/dissertation-2117-114450
https://openalex.org/W4384826931,Evaluation of Open-Source Tools for Differential Privacy,2023-07-19,https://doi.org/10.3390/s23146509
https://openalex.org/W4384822344,An open-source digital contact tracing system tailored to haulage,2023-07-19,https://doi.org/10.3389/fdgth.2023.1199635
https://openalex.org/W4384928429,A resilience‐based framework for assessing the evolution of open source software projects,2023-07-19,https://doi.org/10.1002/smr.2597
https://openalex.org/W4384929498,Google's Bard and Open AI's ChatGPT: Revolutionary AI Technologies and Their Impact on Education,2023-07-19,https://doi.org/10.48175/ijarsct-12127
https://openalex.org/W4384929915,A Novel Method for Extracting and Analyzing the Geometry Properties of the Shortest Pedestrian Paths Focusing on Open Geospatial Data,2023-07-19,https://doi.org/10.3390/ijgi12070288
https://openalex.org/W4384697093,Longitudinal assessment of demographic representativeness in the Medical Imaging and Data Resource Center open data commons,2023-07-18,https://doi.org/10.1117/1.jmi.10.6.061105
https://openalex.org/W4384662247,Open Science in Italy: Lessons Learned En Route to Opening Scholarship,2023-07-18,https://doi.org/10.1017/s1062798723000121
https://openalex.org/W4384695555,"Special Issue: Open, Digital, Collaborative Project Preservation in the Humanities",2023-07-18,https://doi.org/10.21428/f1f23564.aa85bf79
https://openalex.org/W4384558135,The incidence and severity of open gingival embrasures in adults treated with clear aligners and fixed appliances: a retrospective cohort study,2023-07-17,https://doi.org/10.1186/s13005-023-00375-0
https://openalex.org/W4384498054,The Impact of Open Data Implementation on Entrepreneurship Ability in Sub-Saharan Africa,2023-07-17,https://doi.org/10.1155/2023/7583550
https://openalex.org/W4385382455,Digital Architecture Planning Transformation Based on the Open Group Architecture Framework ADM,2023-07-17,https://doi.org/10.36418/syntax-literate.v8i7.13046
https://openalex.org/W4384405153,Open tools for dendrochronology. Advances in sample digitization and deep learning methods for image segmentation,2023-07-15,https://doi.org/10.35376/10324/60280
https://openalex.org/W4384281932,Open source board based acoustofluidic transwells for reversible disruption of the blood–brain barrier for therapeutic delivery,2023-07-15,https://doi.org/10.1186/s40824-023-00406-6
https://openalex.org/W4384297206,"Open-source 3-D printable autoinjector: Design, testing, and regulatory limitations",2023-07-14,https://doi.org/10.1371/journal.pone.0288696
https://openalex.org/W4384156152,Building a community-based open harmonised reference data repository for global crop mapping,2023-07-13,https://doi.org/10.1371/journal.pone.0287731
https://openalex.org/W4384161773,Habits and perceptions regarding open science by researchers from Spanish institutions,2023-07-13,https://doi.org/10.1371/journal.pone.0288313
https://openalex.org/W4384155683,We’re Open: Caring for the Walking Well in a Rural Emergency Department,2023-07-13,https://doi.org/10.29173/cjen165
https://openalex.org/W4384337851,EFFECTS OF 2x4 APPLIANCE AND NiTi OPEN SPRING ON MIXED DENTITION,2023-07-13,https://doi.org/10.56083/rcv3n7-040
https://openalex.org/W4384129302,Harnessing Large Language Models for Simulink Toolchain Testing and Developing Diverse Open-Source Corpora of Simulink Models for Metric and Evolution Analysis,2023-07-12,https://doi.org/10.1145/3597926.3605233
https://openalex.org/W4384038342,Customer Experience in Open Banking and How It Affects Loyalty Intention: A Study from Saudi Arabia,2023-07-11,https://doi.org/10.3390/su151410867
https://openalex.org/W4383682100,"BPMN 2.0 to redefine Italian design-bid procurement in an innovative model-based, open-source approach",2023-07-10,https://doi.org/10.35490/ec3.2023.327
https://openalex.org/W4383911584,Establishing a Framework of the Open Maritime Electric Energy Market,2023-07-10,https://doi.org/10.3390/en16145276
https://openalex.org/W4383681969,Integrated life-cycle orientated teaching of the big-open-BIM method,2023-07-10,https://doi.org/10.35490/ec3.2023.277
https://openalex.org/W4381435668,"Constructing an Open, Participatory Database on Gender (In)Equality in the Italian Film Industry: Methodological Challenges",2023-07-10,https://doi.org/10.21428/93b7ef64.9fa071ea
https://openalex.org/W4383552297,Determining the Proper Times and Sufficient Actions for the Collision Avoidance of Navigator-Centered Ships in the Open Sea Using Artificial Neural Networks,2023-07-07,https://doi.org/10.3390/jmse11071384
https://openalex.org/W4383555092,Flexibility and Personalization of Learning in the Senior High Open High School Program: Basis for Enhanced Alternative Delivery Mode of Teaching and Learning,2023-07-07,https://doi.org/10.54536/ajmri.v2i4.1758
https://openalex.org/W4383225491,Open for Library-Faculty Collaboration: A Liaison Librarian Use Case at the University Library of Freie Universität Berlin,2023-07-06,https://doi.org/10.1515/bfp-2023-0007
https://openalex.org/W4383553944,Social Justice: The Golden Thread in the Openness Movement,2023-07-06,https://doi.org/10.3390/publications11030036
https://openalex.org/W4383224141,Facial plating industry payments: An analysis of the open payments database,2023-07-05,https://doi.org/10.1002/lio2.1107
https://openalex.org/W4383067297,AN OVERVIEW ON OPEN SCIENCE IN THE EUROPEAN RAIL SECTOR,2023-07-04,https://doi.org/10.3846/transport.2023.18291
https://openalex.org/W4383067271,ULOGA VISOKOŠKOLSKIH BIBLIOTEKA U OTVORENOJ NAUCI / THE ROLE OF ACADEMIC LIBRARIES IN OPEN SCIENCE,2023-07-04,https://doi.org/10.48052/19865244.2023.1.491
https://openalex.org/W4383103784,Mapping open science at Spanish universities. Analysis of higher education systems,2023-07-04,https://doi.org/10.3145/epi.2023.jul.06
https://openalex.org/W4382986597,Linguistic and semantic characteristics of articles and peer review reports in Social Sciences and Medical and Health Sciences: analysis of articles published in Open Research Central,2023-07-03,https://doi.org/10.1007/s11192-023-04771-w
https://openalex.org/W4383216858,How Openness Could Strengthen Academia’s Partnerships with the Intelligence Community,2023-07-03,https://doi.org/10.58875/fqun1916
https://openalex.org/W4380193789,Wide binaries demonstrate the consistency of rotational evolution between open cluster and field stars,2023-07-01,https://doi.org/10.1051/0004-6361/202346590
https://openalex.org/W4383746922,Health benefits of Open Streets programmes in Latin America: a quantitative health impact assessment,2023-07-01,https://doi.org/10.1016/s2542-5196(23)00109-2
https://openalex.org/W4362672623,The availability and geographic location of open-source food composition data used to estimate micronutrient intakes in sub-Saharan Africa: A scoping review,2023-07-01,https://doi.org/10.1016/j.jfca.2023.105322
https://openalex.org/W4384936277,Open science in play and in tension with patent protections,2023-07-01,https://doi.org/10.1093/jlb/lsad016
https://openalex.org/W4383498576,Open Source Software in the Public Sector: 25 Years and Still in Its Infancy,2023-07-01,https://doi.org/10.1109/ms.2023.3266105
https://openalex.org/W4383499560,Open Source Software: Communities and Quality,2023-07-01,https://doi.org/10.1109/ms.2023.3270779
https://openalex.org/W4384831931,Superresolution Image Reconstruction: Selective milestones and open problems,2023-07-01,https://doi.org/10.1109/msp.2023.3271438
https://openalex.org/W4384343745,"Exploring the Relationship between Organizational Cultures, Openness to Experience and Work Engagement",2023-07-01,https://doi.org/10.2478/picbe-2023-0184
https://openalex.org/W4385795164,Open Data Sesame! Key Takeaways from Chemistry Europe’s First Data Day,2023-07-01,https://doi.org/10.1515/ci-2023-0317
https://openalex.org/W4383312255,Keeping the Door Open: The Function of the Supported Employment Programme During the First Year of COVID-19 Pandemic,2023-07-01,https://doi.org/10.1192/bjo.2023.372
https://openalex.org/W4385233748,ETL process for water resources and demographics data: an open source data processing tools and visualizations,2023-06-30,https://doi.org/10.47533/2023.1606-146x.4
https://openalex.org/W4382775791,THE OPENNESS OF ACCESS AND BEHAVIOR OF DISPOSING OF GARBAGE ON THE RIVERBANKS,2023-06-30,https://doi.org/10.23969/sampurasun.v9i1.7054
https://openalex.org/W4385584855,Open sharing of government data and enterprise decision making,2023-06-30,https://doi.org/10.59494/dsi.2023.2.2
https://openalex.org/W4387463512,ACHIEVABILITY OF AN OPEN AND INCLUSIVE CITY IDEAL (RIGHT TO THE CITY) IN EUROPEAN POST-SOCIALIST COUNTRIES,2023-06-30,https://doi.org/10.34135/sjpppa.230101
https://openalex.org/W4383498743,Evolution of Theoretical Approaches and Ways to Ensure the Responsibility of University Research Activities in the Context of Implementing the “Open Science” Concept,2023-06-30,https://doi.org/10.31874/2520-6702-2023-15-54-65
https://openalex.org/W4382654262,"Artificial Intelligence in Everyday Life: Educating the Public Through an Open, Distance-learning Course",2023-06-29,https://doi.org/10.1145/3587102.3588784
https://openalex.org/W4382787365,A reality check on research reproducibility in Open Science students’ projects,2023-06-29,https://doi.org/10.15460/apimagazin.2023.4.2.144
https://openalex.org/W4382790069,The Library of the Norwegian University of Science and Technology (NTNU) and its work with Open Science,2023-06-29,https://doi.org/10.15460/apimagazin.2023.4.2.151
https://openalex.org/W4382358165,Impact of Diversity of Executive Team Career Experience and Cooperation Openness on Breakthrough Innovation Performance,2023-06-29,https://doi.org/10.5539/ijbm.v18n4p182
https://openalex.org/W4382724015,Artificial Intelligence in STEM Education: Interactive Handson Environment using Open Source Electronic Platforms,2023-06-29,https://doi.org/10.18845/tm.v36i6.6759
https://openalex.org/W4382361170,Open-Source Software –Benefits and Drawbacks,2023-06-28,https://doi.org/10.48175/ijarsct-11689
https://openalex.org/W4382403011,Experience with Support at Workplaces for People with Young Onset Dementia: A Qualitative Evaluation of Being Open about Dementia,2023-06-27,https://doi.org/10.3390/ijerph20136235
https://openalex.org/W4382894064,Reinforcement Learning in Education 4.0: Open Applications and Deployment Challenges,2023-06-27,https://doi.org/10.5121/ijcsit.2023.15304
https://openalex.org/W4382196393,"LRS Bianchi Type-I String Cosmological Models in <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M1""> <mi>f</mi> <mfenced open=""("" close="")"" separators=""|""> <mrow> <mi>Q</mi> </mrow> </mfenced> </math> Gravity",2023-06-27,https://doi.org/10.1155/2023/7016804
https://openalex.org/W4382140055,BSDD TO DOCUMENT STATE OF PRESERVATION OF ARCHITECTURAL HERITAGE IN OPEN-HBIM SYSTEMS,2023-06-26,https://doi.org/10.5194/isprs-archives-xlviii-m-2-2023-1427-2023
https://openalex.org/W4382198148,Planning and Learning for Reliable Autonomy in the Open World,2023-06-26,https://doi.org/10.1609/aaai.v37i13.26819
https://openalex.org/W4382318125,Assessing Learned Representations under Open-World Novelty,2023-06-26,https://doi.org/10.1609/aaai.v37i13.26918
https://openalex.org/W4382139334,A 3D REPOSITORY OF DINOSAUR TEETH: THE GENERATION OF OPEN RESOURCES FOR THE CLASSIFICATION AND IDENTIFICATION OF SPECIMENS,2023-06-26,https://doi.org/10.5194/isprs-archives-xlviii-m-2-2023-1589-2023
https://openalex.org/W4382136053,The Impact of Openness on Human Capital: A Study of Countries by the Level of Development,2023-06-25,https://doi.org/10.3390/economies11070175
https://openalex.org/W4382136819,Evidence of fruit syndromes in the recently diverged wild tomato clade opens new possibilities for the study of fleshy fruit evolution,2023-06-25,https://doi.org/10.1002/ppp3.10399
https://openalex.org/W4381943603,A guide to sharing open healthcare data under the General Data Protection Regulation,2023-06-24,https://doi.org/10.1038/s41597-023-02256-2
https://openalex.org/W4381930222,"BRIDGING THE GAP: AN OPEN-SOURCE GIS+BIM SYSTEM FOR ARCHAEOLOGICAL DATA. THE CASE STUDY OF ALTINUM, ITALY",2023-06-24,https://doi.org/10.5194/isprs-archives-xlviii-m-2-2023-491-2023
https://openalex.org/W4381996556,REDISCOVERING CULTURAL HERITAGE SITES BY INTERACTIVE 3D EXPLORATION: A PRACTICAL REVIEW OF OPEN-SOURCE WEBGL TOOLS,2023-06-24,https://doi.org/10.5194/isprs-archives-xlviii-m-2-2023-661-2023
https://openalex.org/W4382987781,"The Impact of Domestic Investment, Economic Growth, Open Unemployment and Zis Funds on Poverty in Indonesia, 2008 – 2022",2023-06-24,https://doi.org/10.55849/jidc.v3i2.408
https://openalex.org/W4380433666,Building an Open Representation for Biological Protocols,2023-06-23,https://doi.org/10.1145/3604568
https://openalex.org/W4382137970,Systematic Literature Review of Open Infrastructure BIM,2023-06-23,https://doi.org/10.3390/buildings13071593
https://openalex.org/W4381715775,Live-cell imaging of chromatin contacts opens a new window into chromatin dynamics,2023-06-23,https://doi.org/10.1186/s13072-023-00503-9
https://openalex.org/W4381930565,Privacy challenges in geodata and open data,2023-06-22,https://doi.org/10.1111/area.12888
https://openalex.org/W4381798439,"ROLE OF 3D CITY MODEL DATA AS OPEN DIGITAL COMMONS: A CASE STUDY OF OPENNESS IN JAPAN'S DIGITAL TWIN ""PROJECT PLATEAU""",2023-06-22,https://doi.org/10.5194/isprs-archives-xlviii-4-w7-2023-201-2023
https://openalex.org/W4381618166,Research on Regulation of Personal Financial Data Sharing in Open Banking,2023-06-22,https://doi.org/10.9734/ajess/2023/v45i3985
https://openalex.org/W4381434855,"Perceived benefits of open data are improving but scientists still lack resources, skills, and rewards",2023-06-20,https://doi.org/10.1057/s41599-023-01831-7
https://openalex.org/W4386611005,Towards a framework for Open Data literacy in education: A systematic mapping review of Open Data skills and learning approaches,2023-06-20,https://doi.org/10.55612/s-5002-057-008
https://openalex.org/W4383093933,Implementation Open Bidding For Middle Managers (JPT Pratama) Position In The National Archives Of The Republic Of Indonesia (ANRI),2023-06-20,https://doi.org/10.52851/cakrawala.v6i3.341
https://openalex.org/W4381149283,Technical upgrade of an open-source liquid handler to support bacterial colony screening,2023-06-19,https://doi.org/10.3389/fbioe.2023.1202836
https://openalex.org/W4380927586,Development and validation of natural user interfaces for semantic enrichment of BIM models using open formats,2023-06-19,https://doi.org/10.1108/ci-12-2022-0348
https://openalex.org/W4381193250,"The UN Global Digital Compact (GDC), Achieving a trusted, free, open, and Secure Internet: Trust-building",2023-06-19,https://doi.org/10.34190/eccws.22.1.1448
https://openalex.org/W4381140913,Institutional logics in the open science practices of university–industry research collaboration,2023-06-17,https://doi.org/10.1093/scipol/scad037
https://openalex.org/W4383897399,Towards Making Shared Metadata Interoperable across the Open Language Archives Community,2023-06-16,https://doi.org/10.12794/langarc2114297
https://openalex.org/W4380882293,"Large single-photon detector opens door to high energy physics, dark matter, and more",2023-06-16,https://doi.org/10.1063/10.0019883
https://openalex.org/W4378909187,Growing an open source community,2023-06-15,https://doi.org/10.7880/abas.0230320a
https://openalex.org/W4380854447,“O Mar Está para Peixes?” – an Interactive Platform for Open Source Fishery Data in Rio De Janeiro State,2023-06-15,https://doi.org/10.11137/1982-3908_2023_46_53432
https://openalex.org/W4323268162,Towards a Common Definition of Open Data Intermediaries,2023-06-14,https://doi.org/10.1145/3585537
https://openalex.org/W4380686424,Ntuple Wizard: An Application to Access Large-Scale Open Data from LHCb,2023-06-14,https://doi.org/10.1007/s41781-023-00099-5
https://openalex.org/W4380608101,"“Hey Alexa, Open Let Me Guess”: 20 Children Play with a Voice Assistant Over Video Conferencing",2023-06-14,https://doi.org/10.46569/20.500.12680/br86b9976
https://openalex.org/W4380684084,A Propensity-Matched Comparison of Ischemic Brain Lesions on Postprocedural MRI in Endovascular versus Open Carotid Artery Reconstruction,2023-06-13,https://doi.org/10.3390/jcdd10060257
https://openalex.org/W4380577017,Caregiver openness in emotionally focused family therapy: A critical shift,2023-06-13,https://doi.org/10.1111/famp.12902
https://openalex.org/W4382776040,"Transparency, openness and privacy among software professionals: discourses and practices surrounding use of the digital calendar",2023-06-12,https://doi.org/10.1093/jcmc/zmad015
https://openalex.org/W4380264359,Direct and indirect effects of self-directed learning on creativity in healthcare undergraduates: a chain mediation model of openness to challenge and diversity and creative self-efficacy,2023-06-12,https://doi.org/10.3389/fpsyg.2023.1182692
https://openalex.org/W4380372929,Between economic openness and strategic caution: Germany’s response to China’s investment,2023-06-12,https://doi.org/10.1007/s10308-023-00671-z
https://openalex.org/W4380303122,An Empirical Analysis of Non-Immersive Virtual Reality on Behavioral Intentions: Moderating Role of Openness to Experience,2023-06-12,https://doi.org/10.47067/ramss.v6i2.322
